"id","name","business_status","formatted_address","city","website","geometry_location_lat","geometry_location_lng","geometry_viewport_northeast_lat","geometry_viewport_northeast_lng","geometry_viewport_southwest_lat","geometry_viewport_southwest_lng","opening_hours_open_now","place_id","plus_code_compound_code","plus_code_global_code","price_level","rating","reference","types","user_ratings_total","normalized_name","master_business_id"
532,"Yeh Cheez!","OPERATIONAL","81 James Snow Pkwy N #4, Milton, ON L9E 0H3, Canada"," Milton",NULL,"43.53948000","-79.85780000","43.54085000","-79.85640000","43.53815000","-79.85910000",False,"ChIJ7c21yIBvK4gRA4k6hANsSKc","G4QR+QV Milton, Ontario","87M2G4QR+QV",2,"4.5","ChIJ7c21yIBvK4gRA4k6hANsSKc","restaurant",1358,"yeh cheez!",803
533,"Silver Spoon","OPERATIONAL","500 Laurier Ave Unit 15, Milton, ON L9T 4R3, Canada"," Milton",NULL,"43.50764000","-79.86230000","43.50901000","-79.86100000","43.50631000","-79.86370000",False,"ChIJTfVqBm5vK4gRmHfmtSR6cs0","G45Q+33 Milton, Ontario","87M2G45Q+33",2,"4.2","ChIJTfVqBm5vK4gRmHfmtSR6cs0","meal_takeaway",3760,"silver spoon",667
534,"Larachi by Naumaan Ijaz","OPERATIONAL","10220 Derry Rd #107A, Milton, ON L9T 7J3, Canada"," Milton",NULL,"43.52796000","-79.83700000","43.52936000","-79.83570000","43.52666000","-79.83840000",False,"ChIJBYxpAkBvK4gRBJ-95Cpk62c","G5H7+55 Milton, Ontario","87M2G5H7+55",2,"3.9","ChIJBYxpAkBvK4gRBJ-95Cpk62c","restaurant",1327,"larachi by naumaan ijaz",16
535,"Toss Thai","OPERATIONAL","1120 Steeles Ave E, Milton, ON L9T 6C8, Canada"," Milton",NULL,"43.54025000","-79.87440000","43.54149000","-79.87300000","43.53879000","-79.87570000",False,"ChIJm-yf0FduK4gRmddK0NUQvM0","G4RG+36 Milton, Ontario","87M2G4RG+36",2,"4.1","ChIJm-yf0FduK4gRmddK0NUQvM0","restaurant",459,"toss thai",45
536,"Ned Devine's Irish Pub","OPERATIONAL","575 Ontario St S, Milton, ON L9T 2N2, Canada"," Milton",NULL,"43.50747000","-79.86160000","43.50876000","-79.86020000","43.50606000","-79.86290000",False,"ChIJNU-wdW5vK4gRYVjg3nDKhxU","G44Q+X8 Milton, Ontario","87M2G44Q+X8",2,"4.2","ChIJNU-wdW5vK4gRYVjg3nDKhxU","restaurant",1096,"ned devine's irish pub",709
537,"Keenan's Irish Pub","OPERATIONAL","51 James Snow Pkwy N, Milton, ON L9E 0H1, Canada"," Milton",NULL,"43.53902000","-79.85690000","43.54040000","-79.85560000","43.53770000","-79.85830000",False,"ChIJT7-lTM5vK4gR9vz4gT_UUjE","G4QV+J6 Milton, Ontario","87M2G4QV+J6",2,"4.4","ChIJT7-lTM5vK4gR9vz4gT_UUjE","restaurant",448,"keenan's irish pub",674
538,"Paramount Middle Eastern Kitchen","OPERATIONAL","1149 Maple Ave, Milton, ON L9T 0A5, Canada"," Milton",NULL,"43.53779000","-79.87060000","43.53910000","-79.86940000","43.53640000","-79.87210000",False,"ChIJbw-1O_luK4gRA9BQj3i1Xxc","G4QH+4Q Milton, Ontario","87M2G4QH+4Q",2,"4.2","ChIJbw-1O_luK4gRA9BQj3i1Xxc","restaurant",2930,"paramount middle eastern kitchen",50
539,"Aunty's Kitchen - Erin Mills","OPERATIONAL","6039 Erin Mills Pkwy, Mississauga, ON L5N 0G5, Canada"," Mississauga",NULL,"43.58004000","-79.73460000","43.58156000","-79.73300000","43.57887000","-79.73570000",True,"ChIJa4RbINxBK4gRYS9zOUxI4r0","H7J8+25 Mississauga, Ontario","87M2H7J8+25",2,"4.2","ChIJa4RbINxBK4gRYS9zOUxI4r0","restaurant",3121,"aunty's kitchen - erin mills",724
540,"Karahi Point Mississauga","OPERATIONAL","6905 Millcreek Dr Unit 7, Mississauga, ON L5N 6A3, Canada"," Mississauga",NULL,"43.59609000","-79.75670000","43.59734000","-79.75560000","43.59464000","-79.75830000",False,"ChIJ6Z5gLldrK4gR7vX8mj0xQmE","H6WV+C8 Mississauga, Ontario","87M2H6WV+C8",2,"4.5","ChIJ6Z5gLldrK4gR7vX8mj0xQmE","meal_takeaway",4771,"karahi point mississauga",396
541,"BarBQ Tonite","OPERATIONAL","35 Dundas St W, Mississauga, ON L5B 4M4, Canada"," Mississauga",NULL,"43.57952000","-79.61770000","43.58081000","-79.61620000","43.57811000","-79.61890000",False,"ChIJd3Jdx-RGK4gRoSQO3FQ9_rw","H9HJ+RW Mississauga, Ontario","87M2H9HJ+RW",2,"3.9","ChIJd3Jdx-RGK4gRoSQO3FQ9_rw","restaurant",4004,"barbq tonite",527
542,"Nawab's Legendary BBQ","OPERATIONAL","3525 Platinum Dr #117, Mississauga, ON L5M 2R9, Canada"," Mississauga",NULL,"43.53709000","-79.72820000","43.53849000","-79.72700000","43.53579000","-79.72970000",True,"ChIJq5WE4C9DK4gRw2KIZicoYDQ","G7PC+RP Mississauga, Ontario","87M2G7PC+RP",2,"4.2","ChIJq5WE4C9DK4gRw2KIZicoYDQ","restaurant",1228,"nawab's legendary bbq",539
543,"Cafe de Khan","OPERATIONAL","6400 Millcreek Dr #13, Mississauga, ON L5N 6A3, Canada"," Mississauga",NULL,"43.58887000","-79.74050000","43.59027000","-79.73910000","43.58757000","-79.74180000",False,"ChIJA5-KNNZBK4gRJO5Ft2_NWEs","H7Q5+GQ Mississauga, Ontario","87M2H7Q5+GQ",2,"4.2","ChIJA5-KNNZBK4gRJO5Ft2_NWEs","restaurant",3006,"cafe de khan",358
544,"Yaaron Ka Adda","OPERATIONAL","3920 Eglinton Ave W, Mississauga, ON L5M 8A7, Canada"," Mississauga",NULL,"43.53651000","-79.73080000","43.53790000","-79.72950000","43.53520000","-79.73220000",False,"ChIJ9zVHg4RDK4gRaHqdXZlMvrg","G7P9+JM Mississauga, Ontario","87M2G7P9+JM",2,"4.4","ChIJ9zVHg4RDK4gRaHqdXZlMvrg","cafe",1351,"yaaron ka adda",570
545,"Village Taste","OPERATIONAL","4141 Dixie Rd #10&11, Mississauga, ON L4W 1V5, Canada"," Mississauga",NULL,"43.62612000","-79.60460000","43.62746000","-79.60340000","43.62476000","-79.60610000",False,"ChIJhU2yHSg5K4gRgLJ3YDymEC4","J9GW+C5 Mississauga, Ontario","87M2J9GW+C5",2,"4.3","ChIJhU2yHSg5K4gRgLJ3YDymEC4","restaurant",1294,"village taste",326
546,"Karachi Kababeez","OPERATIONAL","6700 Montevideo Rd, Mississauga, ON L5N 1V1, Canada"," Mississauga",NULL,"43.59064000","-79.75850000","43.59200000","-79.75700000","43.58930000","-79.75970000",False,"ChIJcUW_XGZqK4gR_HQBDJoaGX8","H6RR+7J Mississauga, Ontario","87M2H6RR+7J",2,"3.9","ChIJcUW_XGZqK4gR_HQBDJoaGX8","meal_takeaway",952,"karachi kababeez",752
547,"Brasas Churrasqueira Rotisserie & Grill","OPERATIONAL","2385 Burnhamthorpe Rd W, Mississauga, ON L5L 2M8, Canada"," Mississauga",NULL,"43.54321000","-79.69210000","43.54450000","-79.69080000","43.54180000","-79.69350000",False,"ChIJDyEdpM1DK4gRz7L-axpOvP4","G8V5+75 Mississauga, Ontario","87M2G8V5+75",2,"4.4","ChIJDyEdpM1DK4gRz7L-axpOvP4","restaurant",1563,"brasas churrasqueira rotisserie & grill",342
548,"Axia Restaurant","OPERATIONAL","5045A Plantation Pl Unit B, Mississauga, ON L5M 6J3, Canada"," Mississauga",NULL,"43.55211000","-79.71490000","43.55341000","-79.71330000","43.55071000","-79.71600000",False,"ChIJs2xc2CFCK4gRD_UVBoN8RGs","H72P+R3 Mississauga, Ontario","87M2H72P+R3",2,"4.1","ChIJs2xc2CFCK4gRD_UVBoN8RGs","restaurant",1690,"axia restaurant",671
549,"Little South Bistro","OPERATIONAL","5165 Dixie Rd, Mississauga, ON L4W 4G1, Canada"," Mississauga",NULL,"43.63984000","-79.62440000","43.64121000","-79.62320000","43.63851000","-79.62590000",False,"ChIJkZKncFo5K4gRcDZqHv-uj8c","J9QG+W6 Mississauga, Ontario","87M2J9QG+W6",2,"4.3","ChIJkZKncFo5K4gRcDZqHv-uj8c","bar",1220,"little south bistro",680
550,"Katsuya - Mississauga","OPERATIONAL","1224 Dundas St W, Mississauga, ON L5C 4G7, Canada"," Mississauga",NULL,"43.55388000","-79.64540000","43.55528000","-79.64410000","43.55258000","-79.64680000",False,"ChIJDTKFFH5HK4gRu-_jYncpRoM","H933+HR Mississauga, Ontario","87M2H933+HR",2,"4.4","ChIJDTKFFH5HK4gRu-_jYncpRoM","restaurant",1042,"katsuya - mississauga",78
551,"Congee Queen - Mississauga(Heartland Town Centre)","OPERATIONAL","800 Boyer Blvd #5, Mississauga, ON L5V 2Y1, Canada"," Mississauga",NULL,"43.61197000","-79.69920000","43.61332000","-79.69780000","43.61062000","-79.70050000",False,"ChIJk9EByrJBK4gReNbPUv2nQxY","J862+Q8 Mississauga, Ontario","87M2J862+Q8",2,"4.1","ChIJk9EByrJBK4gReNbPUv2nQxY","restaurant",3214,"congee queen - mississauga(heartland town centre)",800
552,"La Bonita Latin American Restaurant","OPERATIONAL","1065 Canadian Pl #109, Mississauga, ON L4W 0C2, Canada"," Mississauga",NULL,"43.62748000","-79.62740000","43.62883000","-79.62590000","43.62613000","-79.62860000",True,"ChIJf672aJ84K4gRzUPZIrfI9SE","J9GF+X3 Mississauga, Ontario","87M2J9GF+X3",2,"4.3","ChIJf672aJ84K4gRzUPZIrfI9SE","restaurant",687,"la bonita latin american restaurant",29
553,"Arkady","OPERATIONAL","3631 Dixie Rd, Mississauga, ON L4Y 4H4, Canada"," Mississauga",NULL,"43.62190000","-79.60090000","43.62324000","-79.59950000","43.62054000","-79.60220000",False,"ChIJUVu7mIBHK4gRjb2fHcX1HfY","J9CX+QJ Mississauga, Ontario","87M2J9CX+QJ",2,"4.6","ChIJUVu7mIBHK4gRjb2fHcX1HfY","cafe",846,"arkady",555
554,"thairoomgrand Square One","OPERATIONAL","4096 Confederation Pkwy, Mississauga, ON L5B 0G4, Canada"," Mississauga",NULL,"43.58671000","-79.64770000","43.58812000","-79.64650000","43.58542000","-79.64920000",False,"ChIJqQNfFYlHK4gRn8r-JsASXms","H9P2+MW Mississauga, Ontario","87M2H9P2+MW",2,"4.3","ChIJqQNfFYlHK4gRn8r-JsASXms","restaurant",871,"thairoomgrand square one",592
